-0.4289  	-0.2916  	-0.2034  	-0.4225  	0.12674  	-0.6664  	-0.1531  	0.46027  	0.27804  	0.19710  	0.76768  	0.29277  	-0.1593  	-0.5270  	-0.3903  	-0.4326  	0.60516  	0.37156  	0.57920  	0.25511  	0.02648  	0.72306  	0.62156  	0.33335  	0.30936  	0.17127  	0.19447  	-0.5531  	0.17342  	-0.0335  	0.03354  	-0.1307  	0.11258  	-0.0196  	-0.1072  	-0.2268  	-0.0632  	-0.1047  	0.08086  	0.11980  	-0.0825  	0.05334  	-0.0170  	0.19176  	0.07026  	-0.0288  	-0.0011  	0.08119  	0.03880  	-0.1435  	-0.0923  	-0.0480  	-0.0243  	-0.0258  	-0.0286  	0.02461  	-0.0029  	0.00839  	0.00824  	0.00176  	-0.0121  	0.04092  	0.01733  	0.02550  	0.16115  	-0.0244  	0.00460  	0.00695  	-0.0231  	1.15814  	1.11899  	128.088  	110.912  	
-0.4859  	-0.3154  	-0.2734  	-0.4517  	0.12281  	-0.6853  	-0.1446  	0.43059  	0.26832  	0.21260  	0.76792  	0.28246  	-0.1832  	-0.5854  	-0.4478  	-0.4330  	0.61347  	0.37205  	0.59349  	0.25523  	-0.0007  	0.71267  	0.61029  	0.31292  	0.33147  	0.17714  	0.18581  	-0.5299  	0.18421  	-0.0339  	0.04324  	-0.1392  	0.09752  	-0.0224  	-0.1301  	-0.2103  	-0.0854  	-0.1197  	0.09616  	0.11570  	-0.0822  	0.05469  	-0.0221  	0.19190  	0.07395  	-0.0299  	-0.0015  	0.08498  	0.03621  	-0.1396  	-0.0887  	-0.0486  	-0.0234  	-0.0287  	-0.0274  	0.02806  	0.00072  	0.01020  	0.00734  	-6.5870  	-0.0115  	0.03362  	0.01686  	0.02667  	0.16115  	-0.0244  	0.00460  	0.00695  	-0.0231  	1.15814  	1.11899  	128.088  	110.912  	
-0.5068  	-0.3202  	-0.3005  	-0.4545  	0.13788  	-0.6997  	-0.1512  	0.42864  	0.26663  	0.20498  	0.76006  	0.28758  	-0.1793  	-0.5940  	-0.4642  	-0.4304  	0.61084  	0.38452  	0.60035  	0.26547  	-0.0130  	0.70568  	0.59301  	0.31111  	0.32718  	0.17777  	0.17689  	-0.5084  	0.18922  	-0.0356  	0.04744  	-0.1463  	0.10268  	-0.0236  	-0.1404  	-0.2025  	-0.1035  	-0.1307  	0.11019  	0.12220  	-0.0856  	0.04904  	-0.0248  	0.19296  	0.07281  	-0.0313  	-0.0022  	0.08577  	0.03253  	-0.1401  	-0.0885  	-0.0494  	-0.0238  	-0.0315  	-0.0275  	0.02833  	0.00023  	0.00968  	0.00670  	-0.0007  	-0.0120  	0.03301  	0.01720  	0.02804  	0.16115  	-0.0244  	0.00460  	0.00695  	-0.0231  	1.15814  	1.11899  	128.088  	110.912  	
-0.4775  	-0.3118  	-0.3144  	-0.3858  	0.19805  	-0.6808  	-0.1716  	0.46202  	0.26224  	0.17752  	0.75648  	0.32945  	-0.1564  	-0.5584  	-0.4423  	-0.4319  	0.59516  	0.41831  	0.60100  	0.30936  	-0.0171  	0.69895  	0.56655  	0.31499  	0.29803  	0.17943  	0.15983  	-0.4829  	0.19936  	-0.0344  	0.05038  	-0.1575  	0.12537  	-0.0209  	-0.1240  	-0.2037  	-0.1315  	-0.1495  	0.12551  	0.13133  	-0.1021  	0.04516  	-0.0398  	0.19654  	0.07016  	-0.0286  	-0.0048  	0.08523  	0.03069  	-0.1434  	-0.0839  	-0.0524  	-0.0235  	-0.0397  	-0.0323  	0.03171  	0.00502  	0.00934  	0.00722  	-3.6545  	-0.0107  	0.03261  	0.01519  	0.02553  	0.16115  	-0.0244  	0.00460  	0.00695  	-0.0231  	1.15814  	1.11899  	128.088  	110.912  	
-0.3693  	-0.2757  	-0.2778  	-0.1952  	0.32719  	-0.5935  	-0.1192  	0.53186  	0.29531  	0.13826  	0.77300  	0.42296  	-0.1383  	-0.4503  	-0.3089  	-0.4104  	0.58089  	0.41939  	0.58125  	0.35099  	0.03121  	0.68642  	0.50086  	0.34510  	0.27616  	0.18139  	0.15400  	-0.4441  	0.20600  	-0.0339  	0.04183  	-0.1621  	0.16689  	-0.0139  	-0.0552  	-0.2329  	-0.1413  	-0.1660  	0.12236  	0.14278  	-0.1190  	0.06668  	-0.0447  	0.18720  	0.07396  	-0.0252  	-0.0029  	0.08352  	0.04139  	-0.1439  	-0.0718  	-0.0552  	-0.0222  	-0.0389  	-0.0328  	0.03760  	0.01246  	0.00854  	0.01027  	0.00381  	-0.0135  	0.03098  	0.00936  	0.02331  	0.16115  	-0.0244  	0.00460  	0.00695  	-0.0231  	1.15814  	1.11899  	128.088  	110.912  	
-0.1316  	-0.2485  	-0.1940  	0.07585  	0.47845  	-0.4597  	-0.1048  	0.59105  	0.30727  	0.16944  	0.61666  	0.51298  	-0.0073  	-0.2434  	-0.0737  	-0.3313  	0.54971  	0.41768  	0.57240  	0.38931  	-0.0012  	0.70533  	0.41076  	0.40442  	0.39638  	0.13838  	0.13448  	-0.4462  	0.25372  	0.01646  	-0.0047  	-0.1593  	0.14473  	-0.0148  	-0.0062  	-0.2567  	-0.1879  	-0.1811  	0.12928  	0.19265  	-0.1592  	0.08519  	-0.0604  	0.16292  	0.06995  	-0.0212  	-0.0030  	0.09838  	0.04907  	-0.1569  	-0.0811  	-0.0552  	-0.0302  	-0.0418  	-0.0308  	0.02920  	0.00930  	0.00371  	0.00979  	0.00231  	-0.0204  	0.02759  	0.00131  	0.01777  	0.16115  	-0.0244  	0.00460  	0.00695  	-0.0231  	1.15814  	1.11899  	128.088  	110.912  	
-0.0487  	-0.1855  	-0.1361  	0.18724  	0.52175  	-0.4464  	-0.0957  	0.59640  	0.32364  	0.12553  	0.43277  	0.43675  	0.03833  	-0.0925  	0.03078  	-0.3378  	0.53996  	0.40324  	0.54416  	0.41587  	-0.0243  	0.70973  	0.32738  	0.36977  	0.49225  	0.10413  	0.20401  	-0.3957  	0.34146  	0.07713  	-0.0220  	-0.1534  	0.14410  	3.86536  	0.00070  	-0.2572  	-0.1707  	-0.1949  	0.14549  	0.19904  	-0.1833  	0.07089  	-0.0679  	0.16837  	0.08083  	-0.0285  	-0.0156  	0.09941  	0.05111  	-0.1472  	-0.0610  	-0.0578  	-0.0343  	-0.0363  	-0.0267  	0.04741  	0.00598  	0.00303  	0.00970  	0.01064  	-0.0163  	0.04148  	0.00509  	0.01781  	0.16115  	-0.0244  	0.00460  	0.00695  	-0.0231  	1.15814  	1.11899  	128.088  	110.912  	
0.01433  	-0.1241  	-0.2114  	0.45618  	0.66974  	-0.3957  	-0.0698  	0.64275  	0.35531  	0.06064  	0.35340  	0.40832  	0.08991  	0.16593  	0.24145  	-0.4204  	0.54557  	0.33367  	0.55244  	0.37889  	-0.0233  	0.75443  	0.27126  	0.43033  	0.57208  	0.08517  	0.25293  	-0.4361  	0.36147  	0.13994  	-0.0812  	-0.1671  	0.11802  	0.01288  	0.06213  	-0.2427  	-0.1978  	-0.1825  	0.17059  	0.24825  	-0.2380  	0.09972  	-0.0897  	0.16059  	0.08126  	-0.0255  	-0.0194  	0.09401  	0.04933  	-0.1564  	-0.0738  	-0.0564  	-0.0333  	-0.0353  	-0.0364  	0.04102  	0.00876  	0.01103  	0.00641  	0.00272  	-0.0172  	0.03513  	0.00902  	0.01379  	0.16115  	-0.0244  	0.00460  	0.00695  	-0.0231  	1.15814  	1.11899  	128.088  	110.912  	
0.01612  	-0.1123  	-0.2515  	0.65468  	0.76362  	-0.3763  	-0.0773  	0.63578  	0.34536  	0.01074  	0.28014  	0.40923  	0.11098  	0.22478  	0.35884  	-0.4862  	0.56524  	0.27197  	0.53460  	0.35701  	-0.0558  	0.77739  	0.30169  	0.44692  	0.61329  	0.09300  	0.35321  	-0.4586  	0.35040  	0.17631  	-0.1150  	-0.1547  	0.13275  	0.02924  	0.13150  	-0.2565  	-0.2024  	-0.1818  	0.14531  	0.23551  	-0.3060  	0.11419  	-0.0903  	0.15975  	0.08174  	-0.0240  	-0.0181  	0.09937  	0.05130  	-0.1495  	-0.0681  	-0.0561  	-0.0320  	-0.0293  	-0.0393  	0.05085  	0.00910  	0.00270  	0.01129  	0.00360  	-0.0214  	0.03779  	0.00575  	0.00390  	0.16115  	-0.0244  	0.00460  	0.00695  	-0.0231  	1.15814  	1.11899  	128.088  	110.912  	
-0.0238  	-0.1505  	-0.2368  	0.56125  	0.69026  	-0.4112  	-0.1038  	0.57938  	0.31162  	0.05002  	0.22862  	0.44429  	0.11036  	0.11338  	0.28663  	-0.4253  	0.56491  	0.33081  	0.53648  	0.35534  	-0.0626  	0.81171  	0.36254  	0.41286  	0.56802  	0.10871  	0.28948  	-0.4442  	0.36501  	0.15890  	-0.0838  	-0.1598  	0.14739  	0.04375  	0.05677  	-0.2611  	-0.2299  	-0.1811  	0.15620  	0.21329  	-0.2675  	0.09195  	-0.0681  	0.16880  	0.07833  	-0.0263  	-0.0123  	0.10958  	0.05789  	-0.1610  	-0.0743  	-0.0550  	-0.0268  	-0.0300  	-0.0355  	0.04851  	0.00074  	0.00248  	0.00877  	0.00118  	-0.0154  	0.03039  	0.01215  	0.00894  	0.16115  	-0.0244  	0.00460  	0.00695  	-0.0231  	1.15814  	1.11899  	128.088  	110.912  	
